Planet_Name,SNR_Emission_15_micron,SNR_Emission_5_micron,SNR_Transmission_K_mag,Rp,Mp,Tday,Teq,log10g_p,Period,Transit_Duration,K_mag,Distance,Teff,log10g_s,Transit_Flag,Catalog_Name
Kepler-244 c,0.0,0.0,0.003,0.18,0.015183,953.0,802.0,3.051,9.7673,1.373,13.7,,5554.0,4.585,True,exoplanets.org
Kepler-223 e,0.0,0.0,0.005,0.21,0.01853,891.0,749.0,3.001,19.7217,5.82,13.6,,5829.0,4.397,True,exoplanets.org
Kepler-224 b,0.0,0.0,0.003,0.12,0.009154,1154.0,971.0,3.169,3.1329,2.034,13.7,,5018.0,4.639,True,exoplanets.org
Kepler-225 b,0.0,0.0,0.005,0.11,0.005548,553.0,465.0,3.079,6.739,3.018,13.3,,3682.0,4.783,True,exoplanets.org
Kepler-225 c,0.0,0.0,0.005,0.16,0.013548,393.0,330.0,3.096,18.7942,3.279,13.3,,3682.0,4.783,True,exoplanets.org
Kepler-263 c,0.0,0.0,0.004,0.22,0.019315,528.0,444.0,2.994,47.3328,3.069,13.6,,5265.0,4.576,True,exoplanets.org
Kepler-264 b,0.0,0.001,0.012,0.3,0.033307,912.0,767.0,2.971,40.8062,14.253,11.6,,6158.0,4.147,True,exoplanets.org
HD 149026 b,0.269,0.171,0.172,0.65,0.361471,1987.0,1671.0,3.238,2.8759,3.24,6.8,79.43,6160.0,4.278,True,exoplanets.org
Kepler-227 b,0.0,0.001,0.005,0.28,0.028843,1183.0,994.0,2.968,9.488,3.113,13.7,,5854.0,4.401,True,exoplanets.org
Kepler-227 c,0.0,0.0,0.004,0.27,0.027564,661.0,556.0,2.968,54.4187,4.511,13.7,,5854.0,4.401,True,exoplanets.org
Kepler-229 b,0.0,0.0,0.005,0.2,0.01651,971.0,816.0,3.026,6.253,2.64,13.8,,5120.0,4.633,True,exoplanets.org
Kepler-229 c,0.0,0.001,0.01,0.44,0.080215,709.0,596.0,3.014,16.0686,3.546,13.8,,5120.0,4.633,True,exoplanets.org
Kepler-245 d,0.0,0.0,0.006,0.27,0.027386,562.0,473.0,2.968,36.2771,4.804,13.6,,5100.0,4.56,True,exoplanets.org
Kepler-246 b,0.0,0.001,0.007,0.21,0.017891,1168.0,982.0,3.008,4.6018,2.227,13.0,,5206.0,4.557,True,exoplanets.org
Kepler-212 b,0.0,0.0,0.003,0.1,0.003964,1141.0,959.0,3.017,16.2576,6.596,11.6,,5852.0,4.182,True,exoplanets.org
Kepler-212 c,0.0,0.001,0.008,0.24,0.022777,912.0,767.0,2.975,31.8052,8.316,11.6,,5852.0,4.182,True,exoplanets.org
Kepler-231 b,0.0,0.0,0.005,0.15,0.012776,500.0,420.0,3.124,10.0653,1.44,12.6,,3767.0,4.779,True,exoplanets.org
Kepler-231 c,0.0,0.0,0.007,0.17,0.014221,403.0,339.0,3.075,19.2716,3.209,12.6,,3767.0,4.779,True,exoplanets.org
Kepler-214 c,0.0,0.0,0.004,0.19,0.015872,958.0,806.0,3.037,28.7798,7.803,12.6,,6169.0,4.249,True,exoplanets.org
Kepler-215 b,0.0,0.0,0.004,0.14,0.012048,1130.0,950.0,3.155,9.3607,3.035,12.0,,5739.0,4.364,True,exoplanets.org
Kepler-216 b,0.0,0.001,0.007,0.21,0.017996,1418.0,1192.0,3.006,7.6936,5.05,12.6,,6091.0,4.28,True,exoplanets.org
Kepler-216 c,0.0,0.001,0.009,0.27,0.027564,1080.0,908.0,2.968,17.4067,6.869,12.6,,6091.0,4.28,True,exoplanets.org
Kepler-233 c,0.0,0.0,0.006,0.24,0.022355,487.0,409.0,2.977,60.419,5.619,13.4,,5360.0,4.614,True,exoplanets.org
Kepler-234 b,0.003,0.002,0.008,0.33,0.042508,1928.0,1621.0,2.985,2.7115,3.175,14.1,,6224.0,4.421,True,exoplanets.org
HD 17156 b,0.008,0.082,0.029,1.02,3.30275,1058.0,890.0,3.859,21.2166,3.21,6.8,75.02,6079.0,4.191,True,exoplanets.org
Kepler-218 c,0.0,0.0,0.008,0.28,0.029411,654.0,550.0,2.968,44.6996,6.271,12.3,,5502.0,4.391,True,exoplanets.org
Kepler-247 d,0.0,0.0,0.009,0.35,0.049758,669.0,562.0,2.999,20.4779,3.068,13.1,,5100.0,4.608,True,exoplanets.org
Kepler-248 b,0.0,0.001,0.009,0.27,0.02721,1048.0,882.0,2.968,6.3082,3.008,13.4,,5190.0,4.573,True,exoplanets.org
Kepler-202 b,0.0,0.001,0.008,0.15,0.012112,978.0,822.0,3.152,4.0694,2.067,11.6,,4668.0,4.65,True,exoplanets.org
Kepler-202 c,0.0,0.0,0.008,0.17,0.013621,616.0,518.0,3.093,16.2825,2.853,11.6,,4668.0,4.65,True,exoplanets.org
Kepler-204 b,0.0,0.001,0.006,0.23,0.020022,1088.0,915.0,2.989,14.401,3.906,12.5,,5812.0,4.269,True,exoplanets.org
Kepler-204 c,0.0,0.0,0.003,0.16,0.013191,898.0,755.0,3.108,25.6606,4.383,12.5,,5812.0,4.269,True,exoplanets.org
HD 189733 b,0.817,1.475,0.754,1.14,1.1436,1426.0,1199.0,3.339,2.2186,1.8233,5.5,19.45,5040.0,4.587,True,exoplanets.org
Kepler-221 c,0.0,0.002,0.017,0.26,0.025682,1090.0,916.0,2.969,5.6906,2.522,11.9,,5243.0,4.543,True,exoplanets.org
Kepler-206 c,0.0,0.0,0.005,0.16,0.013051,1089.0,916.0,3.113,13.1375,4.768,12.0,,5764.0,4.311,True,exoplanets.org
Kepler-206 d,0.0,0.0,0.003,0.11,0.00539,898.0,755.0,3.074,23.4428,5.389,12.0,,5764.0,4.311,True,exoplanets.org
Kepler-208 b,0.001,0.001,0.004,0.15,0.012112,1768.0,1487.0,3.152,4.2286,3.308,12.2,,6092.0,4.265,True,exoplanets.org
Kepler-208 c,0.0,0.0,0.003,0.12,0.009154,1463.0,1230.0,3.169,7.4666,3.882,12.2,,6092.0,4.265,True,exoplanets.org
Kepler-181 b,0.0,0.0,0.004,0.11,0.006744,1291.0,1085.0,3.115,3.1379,1.888,12.9,,5333.0,4.619,True,exoplanets.org
Kepler-181 c,0.0,0.001,0.007,0.18,0.014692,1162.0,977.0,3.063,4.3021,1.965,12.9,,5333.0,4.619,True,exoplanets.org
Kepler-183 c,0.0,0.0,0.005,0.2,0.017182,1041.0,876.0,3.016,11.6371,3.289,13.3,,5888.0,4.502,True,exoplanets.org
Kepler-184 b,0.0,0.001,0.008,0.21,0.018101,1005.0,845.0,3.005,10.6876,3.221,12.7,,5788.0,4.51,True,exoplanets.org
Kepler-194 c,0.0,0.0,0.005,0.23,0.020764,976.0,821.0,2.984,17.308,4.961,13.5,,6089.0,4.415,True,exoplanets.org
Kepler-185 c,0.0,0.0,0.005,0.18,0.014935,697.0,586.0,3.057,20.729,2.781,12.5,,5208.0,4.545,True,exoplanets.org
Kepler-187 b,0.0,0.0,0.003,0.13,0.009602,1665.0,1400.0,3.177,4.9389,4.279,12.6,,6105.0,4.274,True,exoplanets.org
HD 209458 b,0.968,0.974,0.993,1.36,0.689646,1718.0,1445.0,2.969,3.5247,3.0657,6.3,49.63,6065.0,4.361,True,exoplanets.org
Kepler-196 b,0.0,0.0,0.005,0.17,0.013992,676.0,568.0,3.082,20.7399,3.014,12.2,,5128.0,4.566,True,exoplanets.org
Kepler-222 c,0.0,0.001,0.008,0.41,0.071094,960.0,807.0,3.012,10.0888,1.714,13.2,,5433.0,4.551,True,exoplanets.org
Kepler-222 d,0.0,0.0,0.008,0.33,0.042229,682.0,574.0,2.985,28.0819,4.541,13.2,,5433.0,4.551,True,exoplanets.org
Kepler-197 d,0.0,0.0,0.007,0.11,0.005874,1039.0,874.0,3.09,15.6776,5.326,10.5,,6004.0,4.304,True,exoplanets.org
Kepler-197 e,0.0,0.0,0.008,0.08,0.002083,887.0,746.0,2.894,25.2097,6.298,10.5,,6004.0,4.304,True,exoplanets.org
Kepler-199 c,0.0,0.0,0.01,0.29,0.031603,559.0,470.0,2.969,67.0934,6.931,12.1,,5644.0,4.438,True,exoplanets.org
Kepler-200 b,0.0,0.001,0.007,0.19,0.015872,1103.0,927.0,3.037,8.5948,3.534,12.5,,5678.0,4.454,True,exoplanets.org
Kepler-209 c,0.0,0.0,0.009,0.28,0.028656,629.0,529.0,2.968,41.7499,5.63,12.4,,5513.0,4.472,True,exoplanets.org
Kepler-210 b,0.001,0.004,0.03,0.26,0.025847,1116.0,938.0,2.969,2.4532,1.746,11.3,,4559.0,4.663,True,exoplanets.org
Kepler-220 b,0.0,0.0,0.013,0.07,0.00138,962.0,809.0,2.816,4.1598,1.626,10.6,,4632.0,4.652,True,exoplanets.org
Kepler-220 c,0.0,0.0,0.008,0.14,0.01173,743.0,625.0,3.171,9.0342,1.486,10.6,,4632.0,4.652,True,exoplanets.org
Kepler-164 d,0.0,0.0,0.004,0.22,0.019086,841.0,707.0,2.996,28.9868,3.444,12.9,,5888.0,4.331,True,exoplanets.org
Kepler-165 b,0.0,0.001,0.008,0.21,0.017684,929.0,781.0,3.01,8.1808,2.869,12.8,,5211.0,4.542,True,exoplanets.org
Kepler-168 b,0.0,0.0,0.003,0.13,0.010781,1648.0,1386.0,3.197,4.4254,3.514,13.2,,6282.0,4.422,True,exoplanets.org
Kepler-168 c,0.0,0.001,0.007,0.24,0.02208,1145.0,963.0,2.978,13.1932,4.936,13.2,,6282.0,4.422,True,exoplanets.org
Kepler-149 d,0.0,0.0,0.007,0.35,0.050411,396.0,333.0,3.0,160.018,5.15,12.2,,5381.0,4.465,True,exoplanets.org
Kepler-172 d,0.0,0.0,0.005,0.2,0.016986,964.0,810.0,3.019,14.6271,3.541,12.8,,5526.0,4.375,True,exoplanets.org
Kepler-142 d,0.0,0.0,0.006,0.19,0.016141,769.0,647.0,3.032,41.8091,8.687,11.8,,5790.0,4.262,True,exoplanets.org
Kepler-169 e,0.0,0.0,0.008,0.2,0.01651,746.0,627.0,3.026,13.7671,2.912,12.2,,4997.0,4.582,True,exoplanets.org
Kepler-174 b,0.0,0.0,0.009,0.17,0.014454,654.0,550.0,3.069,13.9818,2.938,12.2,,4880.0,4.679,True,exoplanets.org
Kepler-174 c,0.0,0.0,0.004,0.13,0.011529,446.0,375.0,3.209,44.0005,5.177,12.2,,4880.0,4.679,True,exoplanets.org
Kepler-189 b,0.0,0.0,0.004,0.11,0.00571,850.0,715.0,3.084,10.3999,3.417,12.9,,5235.0,4.619,True,exoplanets.org
Kepler-189 c,0.0,0.0,0.007,0.21,0.018314,682.0,574.0,3.003,20.1349,3.565,12.9,,5235.0,4.619,True,exoplanets.org
Kepler-171 b,0.0,0.001,0.008,0.21,0.017891,1315.0,1106.0,3.008,4.167,2.741,13.2,,5642.0,4.566,True,exoplanets.org
Kepler-171 c,0.0,0.0,0.006,0.23,0.020389,938.0,789.0,2.986,11.4635,2.566,13.2,,5642.0,4.566,True,exoplanets.org
Kepler-176 b,0.0,0.0,0.003,0.13,0.010063,1150.0,967.0,3.185,5.4331,2.407,12.6,,5232.0,4.474,True,exoplanets.org
Kepler-176 c,0.0,0.001,0.008,0.23,0.020891,865.0,728.0,2.983,12.7597,3.541,12.6,,5232.0,4.474,True,exoplanets.org
Kepler-178 d,0.0,0.0,0.006,0.35,0.050083,523.0,440.0,3.0,96.679,6.276,12.9,,5676.0,4.334,True,exoplanets.org
Kepler-179 b,0.0,0.001,0.005,0.15,0.012177,1352.0,1137.0,3.149,2.7359,1.987,12.8,,5302.0,4.613,True,exoplanets.org
Kepler-156 b,0.0,0.001,0.009,0.21,0.017481,1098.0,923.0,3.012,4.9735,1.579,12.2,,5094.0,4.552,True,exoplanets.org
Kepler-156 c,0.0,0.001,0.011,0.23,0.020266,745.0,626.0,2.987,15.9068,3.984,12.2,,5094.0,4.552,True,exoplanets.org
Kepler-123 b,0.0,0.001,0.007,0.26,0.025847,1085.0,913.0,2.969,17.2324,4.566,12.7,,6089.0,4.277,True,exoplanets.org
Kepler-123 c,0.0,0.0,0.002,0.13,0.011276,938.0,789.0,3.205,26.6951,4.529,12.7,,6089.0,4.277,True,exoplanets.org
Kepler-126 b,0.0,0.001,0.01,0.14,0.012309,1360.0,1143.0,3.22,10.4957,4.815,9.3,,6239.0,4.247,True,exoplanets.org
Kepler-126 c,0.0,0.001,0.01,0.14,0.011793,1065.0,895.0,3.168,21.8697,5.479,9.3,,6239.0,4.247,True,exoplanets.org
HD 80606 b,0.0,0.011,0.035,1.03,3.89054,472.0,397.0,3.979,111.4367,12.096,7.3,58.48,5573.0,4.439,True,exoplanets.org
Kepler-106 e,,,,0.23,0.020386,694.0,584.0,2.986,43.8445,,11.4,,5858.0,4.407,True,exoplanets.org
Kepler-132 d,0.0,0.0,0.005,0.14,0.011604,1018.0,856.0,3.177,18.0102,2.91,10.4,,6003.0,4.31,True,exoplanets.org
Kepler-102 e,,,,0.2,0.028097,710.0,597.0,3.249,16.1457,,9.4,,4903.0,4.607,True,exoplanets.org
Kepler-111 b,0.001,0.001,0.004,0.14,0.011793,1753.0,1474.0,3.168,3.3418,2.769,12.1,,5952.0,4.377,True,exoplanets.org
Kepler-111 c,0.0,0.0,0.016,0.65,0.159251,431.0,363.0,2.969,224.7846,11.194,12.1,,5952.0,4.377,True,exoplanets.org
Kepler-129 b,0.0,0.001,0.012,0.21,0.018207,1206.0,1014.0,3.004,15.7919,7.278,10.3,,5770.0,4.086,True,exoplanets.org
Kepler-129 c,0.0,0.0,0.01,0.23,0.020266,696.0,585.0,2.987,82.2002,10.57,10.3,,5770.0,4.086,True,exoplanets.org
HD 97658 b,0.0,0.016,0.16,0.21,0.024739,871.0,733.0,3.192,9.4909,2.9616,5.7,21.11,5119.0,4.618,True,exoplanets.org
Kepler-108 b,0.0,0.005,0.016,0.77,0.268526,969.0,814.0,3.048,49.1839,11.277,11.0,,5854.0,3.895,True,exoplanets.org
Kepler-108 c,0.0,0.001,0.012,0.73,0.224011,617.0,519.0,3.018,190.3235,15.7,11.0,,5854.0,3.895,True,exoplanets.org
K2-21 b,0.0,0.001,0.019,0.14,0.011856,656.0,552.0,3.164,9.3241,2.304,9.4,65.0,4043.0,,True,exoplanets.org
Kepler-116 b,0.002,0.002,0.009,0.31,0.03534,1672.0,1406.0,2.974,5.9687,3.639,12.4,,6142.0,4.196,True,exoplanets.org
K2-21 c,0.0,0.001,0.024,0.17,0.014144,554.0,466.0,3.077,15.5012,2.2944,9.4,65.0,4043.0,,True,exoplanets.org
K2-25 b,0.0,0.004,0.082,0.31,0.035573,572.0,481.0,2.974,3.4846,0.7402,10.4,45.7,3180.0,,True,exoplanets.org
K2-3 b,0.0,0.002,0.06,0.2,0.016377,603.0,507.0,3.028,10.054,2.5536,8.6,45.0,3896.0,,True,exoplanets.org
K2-3 c,0.0,0.0,0.034,0.16,0.01298,447.0,376.0,3.116,24.6454,3.4272,8.6,45.0,3896.0,,True,exoplanets.org
K2-3 d,0.0,0.0,0.023,0.14,0.011654,367.0,308.0,3.175,44.5631,3.984,8.6,45.0,3896.0,,True,exoplanets.org
KELT-2 A b,0.645,0.383,0.145,1.29,1.52064,2032.0,1708.0,3.361,4.1138,5.172,7.3,128.5,6151.0,4.03,True,exoplanets.org
KELT-3 b,0.596,0.302,0.123,1.36,1.46164,2164.0,1820.0,3.295,2.7034,3.1584,8.7,178.0,6304.0,4.204,True,exoplanets.org
KELT-6 b,0.083,0.121,0.195,1.19,0.43122,1559.0,1311.0,2.878,7.8457,5.52,9.1,222.0,6102.0,4.074,True,exoplanets.org
KELT-7 b,1.406,0.557,0.296,1.53,1.28,2435.0,2048.0,3.129,2.7348,3.5112,7.5,129.0,6789.0,4.149,True,exoplanets.org
Kepler-1000 b,0.0,0.0,0.008,0.42,0.075058,622.0,523.0,3.013,120.0181,11.604,12.1,925.0,6453.0,4.23,True,exoplanets.org
Kepler-1001 b,0.0,0.001,0.007,0.28,0.029598,884.0,744.0,2.968,14.3051,4.4489,13.7,1009.0,5491.0,4.52,True,exoplanets.org
Kepler-1002 b,0.002,0.001,0.008,0.15,0.012674,1870.0,1572.0,3.128,4.3364,4.1031,10.4,425.0,6144.0,4.13,True,exoplanets.org
Kepler-1003 b,0.001,0.001,0.004,0.16,0.013136,1742.0,1465.0,3.11,3.5549,2.1026,12.6,873.0,6109.0,4.35,True,exoplanets.org
Kepler-1004 b,0.016,0.007,0.009,0.56,0.145803,2114.0,1778.0,3.062,5.2879,8.5279,11.1,1080.0,4972.0,3.43,True,exoplanets.org
Kepler-1005 b,0.0,0.0,0.004,0.13,0.011837,1306.0,1098.0,3.213,6.498,2.3167,11.7,515.0,5782.0,4.38,True,exoplanets.org
Kepler-1006 b,0.0,0.0,0.004,0.14,0.011515,723.0,608.0,3.182,19.7617,3.5906,12.5,496.0,5328.0,4.59,True,exoplanets.org
Kepler-1007 b,0.0,0.0,0.005,0.13,0.010175,957.0,805.0,3.187,5.185,2.1771,12.2,365.0,4587.0,4.62,True,exoplanets.org
Kepler-1008 b,0.0,0.0,0.006,0.11,0.006887,819.0,689.0,3.118,12.4393,3.121,11.4,299.0,5066.0,4.56,True,exoplanets.org
Kepler-1009 b,0.0,0.0,0.01,0.19,0.016274,605.0,509.0,3.03,11.3501,2.3758,12.3,281.0,4027.0,4.7,True,exoplanets.org
Kepler-100 b,,,,0.12,0.023094,1512.0,1272.0,3.616,6.8871,,9.8,,5825.0,4.125,True,exoplanets.org
Kepler-101 b,0.013,0.008,0.015,0.52,0.115399,1941.0,1632.0,3.018,3.4877,3.834,12.0,,5570.0,4.065,True,exoplanets.org
Kepler-101 c,0.0,0.0,0.002,0.12,0.00789,1617.0,1360.0,3.143,6.0298,4.03,12.0,,5570.0,4.065,True,exoplanets.org
Kepler-1010 b,0.0,0.0,0.006,0.21,0.017687,615.0,517.0,3.01,34.2686,4.8184,12.8,610.0,5253.0,4.55,True,exoplanets.org
Kepler-1011 b,0.0,0.001,0.006,0.26,0.024711,1179.0,992.0,2.971,5.7532,1.6828,13.4,860.0,5416.0,4.52,True,exoplanets.org
Kepler-1012 b,0.0,0.001,0.006,0.12,0.007095,1239.0,1042.0,3.124,5.5086,2.9468,11.7,420.0,5556.0,4.5,True,exoplanets.org
Kepler-102 f,,,,0.08,0.001951,595.0,500.0,2.895,27.4536,,9.4,,4903.0,4.607,True,exoplanets.org
Kepler-1013 b,0.0,0.0,0.007,0.19,0.01607,687.0,578.0,3.034,18.9305,3.3439,12.3,433.0,4954.0,4.59,True,exoplanets.org
Kepler-1014 b,0.0,0.0,0.006,0.21,0.018395,810.0,681.0,3.002,16.5711,2.9613,12.9,672.0,5388.0,4.54,True,exoplanets.org
Kepler-1015 b,0.001,0.001,0.009,0.32,0.038588,1384.0,1164.0,2.979,16.0049,6.4648,11.7,932.0,6769.0,4.09,True,exoplanets.org
Kepler-104 d,0.0,0.001,0.012,0.32,0.039275,729.0,613.0,2.98,51.7554,7.465,11.2,,5711.0,4.105,True,exoplanets.org
Kepler-1016 b,0.001,0.001,0.005,0.19,0.016274,1909.0,1606.0,3.03,1.9545,2.0959,13.7,1239.0,5821.0,4.44,True,exoplanets.org
Kepler-1016 c,0.0,0.0,0.005,0.33,0.041857,505.0,425.0,2.984,105.6551,9.2429,13.7,1239.0,5821.0,4.44,True,exoplanets.org
Kepler-1017 b,0.0,0.001,0.006,0.18,0.014734,1094.0,920.0,3.062,7.234,2.1648,12.4,554.0,5473.0,4.53,True,exoplanets.org
Kepler-107 c,0.001,0.001,0.007,0.16,0.013333,1675.0,1409.0,3.103,4.9014,4.199,11.1,,5851.0,4.196,True,exoplanets.org
Kepler-1018 b,0.0,0.0,0.005,0.23,0.020614,588.0,494.0,2.985,49.1014,6.323,13.4,894.0,5518.0,4.52,True,exoplanets.org
Kepler-1019 b,0.001,0.002,0.011,0.13,0.010712,1406.0,1182.0,3.196,1.4112,1.3912,11.0,198.0,4433.0,4.64,True,exoplanets.org
Kepler-1020 b,0.0,0.0,0.007,0.2,0.017236,427.0,359.0,3.016,96.9151,5.9964,12.2,446.0,5227.0,4.57,True,exoplanets.org
Kepler-109 c,,,,0.22,0.019902,1006.0,846.0,2.989,21.2227,,11.0,,5952.0,4.211,True,exoplanets.org
Kepler-1021 b,0.0,0.0,0.005,0.21,0.017803,884.0,743.0,3.009,13.4747,2.6174,13.3,837.0,5431.0,4.53,True,exoplanets.org
Kepler-1022 b,0.0,0.0,0.006,0.21,0.018155,715.0,601.0,3.005,10.9947,1.6434,12.8,455.0,4445.0,4.64,True,exoplanets.org
Kepler-1023 b,0.0,0.0,0.005,0.23,0.021332,542.0,456.0,2.981,62.1388,4.1578,12.8,686.0,5494.0,4.51,True,exoplanets.org
Kepler-1024 b,0.0,0.0,0.006,0.35,0.048854,476.0,400.0,2.997,66.4162,6.965,14.1,1017.0,5143.0,4.57,True,exoplanets.org
Kepler-1025 b,0.0,0.0,0.005,0.18,0.014644,782.0,657.0,3.064,37.3229,7.0207,12.2,716.0,6089.0,4.37,True,exoplanets.org
Kepler-1026 b,0.0,0.0,0.007,0.2,0.016586,550.0,463.0,3.025,36.5156,3.588,12.1,389.0,4948.0,4.59,True,exoplanets.org
Kepler-112 c,0.0,0.0,0.009,0.21,0.01853,681.0,573.0,3.001,28.5743,4.963,12.2,,5544.0,4.506,True,exoplanets.org
Kepler-1027 b,0.001,0.001,0.012,0.08,0.001891,1651.0,1388.0,2.876,1.9078,1.8531,11.1,291.0,5436.0,4.57,True,exoplanets.org
Kepler-1028 b,0.0,0.001,0.004,0.12,0.007968,1578.0,1327.0,3.144,2.5146,1.6093,12.6,633.0,5522.0,4.52,True,exoplanets.org
Kepler-1029 b,0.0,0.0,0.005,0.11,0.006482,1138.0,957.0,3.107,4.4177,1.9161,12.2,422.0,5030.0,4.58,True,exoplanets.org
Kepler-116 c,0.0,0.0,0.004,0.21,0.017481,1287.0,1082.0,3.012,13.0716,3.024,12.4,,6142.0,4.196,True,exoplanets.org
Kepler-1030 b,0.0,0.0,0.006,0.22,0.019398,688.0,578.0,2.993,19.3295,3.7701,13.6,795.0,4983.0,4.59,True,exoplanets.org
Kepler-1031 b,0.001,0.0,0.006,0.08,0.001807,2399.0,2017.0,2.867,1.2262,2.1486,12.4,741.0,6011.0,4.38,True,exoplanets.org
Kepler-1032 b,0.0,0.001,0.005,0.17,0.013782,1126.0,947.0,3.088,3.2901,1.5469,13.3,607.0,4647.0,4.62,True,exoplanets.org
Kepler-103 b,,,,0.3,0.03052,1126.0,946.0,2.923,15.9654,,10.9,,5845.0,4.162,True,exoplanets.org
Kepler-1033 b,0.0,0.0,0.005,0.22,0.019793,1121.0,943.0,2.99,7.5605,3.8262,14.3,1425.0,5547.0,4.49,True,exoplanets.org
Kepler-1034 b,0.0,0.0,0.006,0.2,0.017125,855.0,719.0,3.017,12.124,3.3136,13.2,706.0,5198.0,4.57,True,exoplanets.org
Kepler-1035 b,0.0,0.001,0.005,0.1,0.005017,1672.0,1406.0,3.061,2.7141,1.2618,11.4,408.0,5763.0,4.45,True,exoplanets.org
Kepler-118 c,0.0,0.002,0.014,0.69,0.184717,830.0,698.0,2.989,20.172,3.108,12.7,,5274.0,4.321,True,exoplanets.org
Kepler-1036 b,0.0,0.0,0.009,0.27,0.027126,434.0,365.0,2.968,122.8808,8.281,12.1,507.0,5533.0,4.52,True,exoplanets.org
Kepler-1037 b,0.001,0.001,0.005,0.11,0.006887,1869.0,1572.0,3.118,1.0638,1.0764,12.2,451.0,5105.0,4.57,True,exoplanets.org
Kepler-1038 b,0.0,0.0,0.007,0.32,0.038021,385.0,323.0,2.978,148.4603,5.4019,12.8,622.0,5335.0,4.55,True,exoplanets.org
Kepler-120 c,0.0,0.0,0.005,0.14,0.012575,524.0,441.0,3.223,12.7946,3.45,12.3,,4096.0,4.732,True,exoplanets.org
Kepler-1039 b,0.003,0.002,0.008,0.13,0.010712,1825.0,1534.0,3.196,0.9349,1.4174,11.8,324.0,4870.0,4.6,True,exoplanets.org
Kepler-1040 b,0.0,0.0,0.006,0.19,0.015479,391.0,329.0,3.045,201.1214,10.5749,11.8,473.0,5694.0,4.47,True,exoplanets.org
Kepler-1041 b,0.0,0.0,0.008,0.26,0.025793,861.0,724.0,2.969,24.7576,7.361,13.0,979.0,5957.0,4.4,True,exoplanets.org
Kepler-122 c,0.001,0.003,0.013,0.52,0.115399,1178.0,991.0,3.018,12.466,5.063,12.8,,6050.0,4.299,True,exoplanets.org
Kepler-1042 b,0.0,0.0,0.006,0.2,0.016377,811.0,682.0,3.028,10.132,3.1376,13.4,659.0,4815.0,4.61,True,exoplanets.org
Kepler-1043 b,0.0,0.0,0.006,0.23,0.020198,657.0,552.0,2.987,38.5053,5.9729,13.2,838.0,5629.0,4.5,True,exoplanets.org
Kepler-1044 b,0.0,0.001,0.004,0.24,0.021778,1347.0,1133.0,2.979,6.7741,2.6196,13.9,1507.0,5985.0,4.38,True,exoplanets.org
Kepler-105 c,0.0,0.001,0.005,0.14,0.011984,1346.0,1132.0,3.158,7.1259,2.802,11.5,,5873.0,4.305,True,exoplanets.org
Kepler-1045 b,0.0,0.0,0.004,0.24,0.022082,677.0,569.0,2.978,26.4105,2.9959,13.8,971.0,5301.0,4.55,True,exoplanets.org
Kepler-1046 b,0.0,0.0,0.005,0.15,0.012674,1009.0,848.0,3.128,14.3751,2.9658,11.7,518.0,5913.0,4.42,True,exoplanets.org
Kepler-1047 b,0.0,0.0,0.005,0.19,0.015479,646.0,543.0,3.045,56.1887,6.089,11.8,566.0,5754.0,4.37,True,exoplanets.org
Kepler-124 c,0.0,0.0,0.007,0.16,0.012912,678.0,570.0,3.118,13.8214,3.552,12.2,,4984.0,4.669,True,exoplanets.org
Kepler-1697 b,0.0,0.0,0.005,0.11,0.00668,526.0,442.0,3.121,33.4969,4.111,11.2,247.77,4682.0,4.54,True,nexsci
Kepler-1047 c,0.0,0.0,0.005,0.09,0.002776,1680.0,1413.0,2.949,3.189,2.4912,11.8,566.0,5754.0,4.37,True,exoplanets.org
Kepler-1048 b,0.0,0.0,0.007,0.14,0.01201,877.0,738.0,3.157,6.921,4.2469,12.4,415.0,4651.0,4.62,True,exoplanets.org
Kepler-1049 b,0.0,0.0,0.015,0.09,0.002453,834.0,702.0,2.925,3.2735,1.7732,11.2,129.0,3864.0,4.77,True,exoplanets.org
Kepler-104 c,0.0,0.001,0.012,0.28,0.02922,946.0,795.0,2.968,23.6682,5.872,11.2,,5711.0,4.105,True,exoplanets.org
Kepler-1050 b,0.0,0.0,0.004,0.14,0.011938,1037.0,872.0,3.16,15.3788,4.373,11.7,555.0,6010.0,4.37,True,exoplanets.org
Kepler-1050 c,0.0,0.0,0.003,0.13,0.011266,933.0,784.0,3.205,21.1285,3.7891,11.7,555.0,6010.0,4.37,True,exoplanets.org
Kepler-1051 b,0.0,0.001,0.007,0.3,0.034793,1144.0,962.0,2.973,25.962,6.2696,12.0,1021.0,6675.0,4.12,True,exoplanets.org
Kepler-126 d,0.0,0.0,0.019,0.22,0.019665,641.0,539.0,2.991,100.2831,10.841,9.3,,6239.0,4.247,True,exoplanets.org
Kepler-1052 b,0.0,0.0,0.005,0.26,0.025609,745.0,627.0,2.969,34.8538,5.3577,13.3,1051.0,5888.0,4.42,True,exoplanets.org
Kepler-1053 b,0.0,0.001,0.012,0.09,0.002665,1207.0,1015.0,2.941,2.4144,1.2248,10.6,171.0,4529.0,4.63,True,exoplanets.org
Kepler-1054 b,0.001,0.001,0.008,0.23,0.021332,1750.0,1471.0,2.981,4.3066,4.0697,12.7,1050.0,6209.0,4.26,True,exoplanets.org
Kepler-130 d,0.0,0.0,0.003,0.15,0.012177,576.0,484.0,3.149,87.5179,1.824,10.5,,5884.0,4.304,True,exoplanets.org
